id,shopId,locationId,productId,productName,action,changeBaseQty,oldStockBaseQty,newStockBaseQty,purchaseBillAmount,purchaseBillAmountPaise,calculatedBuyRate,calculatedBuyRatePaise,invoiceNumber,purchasePaymentStatus,purchasePaymentMode,purchasePaidAmount,purchasePaidAmountPaise,purchaseDueAmount,purchaseDueAmountPaise,purchaseDueDate,supplierName,damageLossValue,damageLossValuePaise,billId,clientMovementId,idempotencyKey,sourceDeviceId,sourceType,sourceId,note,createdAt,updatedAt
cms4xrtxt88cj2y2h2wa2hvgc,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ejz009j2y2hni74vhyr,Sunfeast Dark Fantasy 75g,sale,-2,100,98,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1ejz009j2y2hni74vhyr,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1ejz009j2y2hni74vhyr,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxr88ch2y2hbghvdscd,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-2,331,329,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1fkb00d12y2hx4buamha,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxp88cf2y2h2iudxuza,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-1,206,205,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxm88cd2y2hmgd6mq43,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ez200b12y2hmv3r8cqk,Tata Tea Gold 500g,sale,-1,40,39,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1ez200b12y2hmv3r8cqk,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1ez200b12y2hmv3r8cqk,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxk88cb2y2hfef1tq26,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hqe00kj2y2hsccjgln7,KitKat 4-finger,sale,-1,110,109,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1hqe00kj2y2hsccjgln7,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1hqe00kj2y2hsccjgln7,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxj88c92y2hwlrcpsa4,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ffk00cj2y2hijk58ri7,Thums Up 750ml,sale,-1,194,193,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1ffk00cj2y2hijk58ri7,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1ffk00cj2y2hijk58ri7,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxg88c72y2ho3afwspp,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h7o00is2y2hx58ov67j,Harpic Toilet Cleaner 500ml,sale,-1,50,49,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1h7o00is2y2hx58ov67j,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1h7o00is2y2hx58ov67j,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxf88c52y2hlfq7ud1i,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dsl006s2y2hfe9avdke,Amul Taaza Milk 500ml,sale,-1,222,221,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1dsl006s2y2hfe9avdke,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1dsl006s2y2hfe9avdke,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxd88c32y2h4hbesere,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gbw00fs2y2hpd9jsfnf,Colgate Strong Teeth 200g,sale,-3,84,81,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1gbw00fs2y2hpd9jsfnf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1gbw00fs2y2hpd9jsfnf,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtxb88c12y2hlnjgxit1,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-2,377,375,0,,0,,,paid,,0,,0,,,,0,,cms4xrtx288bg2y2hvqsfpkug,sim-2026-07-23-11913-123692:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11913-123692:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xrtx288bg2y2hvqsfpkug,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:06.030Z
cms4xrtwd88b12y2hb7odsbku,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-1,378,377,0,,0,,,paid,,0,,0,,,,0,,cms4xrtw088af2y2hckla05q3,sim-2026-07-23-11912-659005:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11912-659005:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xrtw088af2y2hckla05q3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.993Z
cms4xrtwc88az2y2hw7cxc5cj,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x80pp22rv2y2h0qphleqb,Real Mixed Fruit Juice 1L,sale,-1,59,58,0,,0,,,paid,,0,,0,,,,0,,cms4xrtw088af2y2hckla05q3,sim-2026-07-23-11912-659005:stock:cms4x80pp22rv2y2h0qphleqb,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11912-659005:stock:cms4x80pp22rv2y2h0qphleqb,sim-counter-desktop-01,bill,cms4xrtw088af2y2hckla05q3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.993Z
cms4xrtwa88ax2y2hp58cjtzf,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dq8006j2y2hwlhfsqvq,Lemon,sale,-2,232,230,0,,0,,,paid,,0,,0,,,,0,,cms4xrtw088af2y2hckla05q3,sim-2026-07-23-11912-659005:stock:cms4x1dq8006j2y2hwlhfsqvq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11912-659005:stock:cms4x1dq8006j2y2hwlhfsqvq,sim-counter-desktop-01,bill,cms4xrtw088af2y2hckla05q3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.993Z
cms4xrtw888av2y2hkn2ummy8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ewj00as2y2h7bfvjjog,Maggi Noodles 8-pack,sale,-1,54,53,0,,0,,,paid,,0,,0,,,,0,,cms4xrtw088af2y2hckla05q3,sim-2026-07-23-11912-659005:stock:cms4x1ewj00as2y2h7bfvjjog,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11912-659005:stock:cms4x1ewj00as2y2h7bfvjjog,sim-counter-desktop-01,bill,cms4xrtw088af2y2hckla05q3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.993Z
cms4xrtvf88a22y2h37t1gq1s,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e20007s2y2h53t5rl35,Amul Ghee 500ml,sale,-2,45,43,0,,0,,,paid,,0,,0,,,,0,,cms4xrtvb889w2y2hhtp3k8ko,sim-2026-07-23-11911-95692:stock:cms4x1e20007s2y2h53t5rl35,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-07-23-11911-95692:stock:cms4x1e20007s2y2h53t5rl35,sim-manager-mobile,bill,cms4xrtvb889w2y2hhtp3k8ko,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.970Z
cms4xrtus889j2y2h0lt12jqt,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hfy00jj2y2hu6wjbb6f,Good Knight Refill 45ml,sale,-1,71,70,0,,0,,,paid,,0,,0,,,,0,,cms4xrtuo889d2y2h4gluy728,sim-2026-07-23-11910-53235:stock:cms4x1hfy00jj2y2hu6wjbb6f,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11910-53235:stock:cms4x1hfy00jj2y2hu6wjbb6f,sim-counter-desktop-01,bill,cms4xrtuo889d2y2h4gluy728,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.947Z
cms4xrtu2888y2y2h4hpg1n0j,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dzj007j2y2hv0cbtxof,Amul Masti Dahi 400g,sale,-1,76,75,0,,0,,,paid,,0,,0,,,,0,,cms4xrttr888k2y2h80tbkdm3,sim-2026-07-23-11909-355455:stock:cms4x1dzj007j2y2hv0cbtxof,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11909-355455:stock:cms4x1dzj007j2y2hv0cbtxof,sim-counter-2-tablet,bill,cms4xrttr888k2y2h80tbkdm3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.914Z
cms4xrtu1888w2y2hxmthdj9m,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dih005s2y2h8bi764zg,Tomato,sale,-2000,21807,19807,0,,0,,,paid,,0,,0,,,,0,,cms4xrttr888k2y2h80tbkdm3,sim-2026-07-23-11909-355455:stock:cms4x1dih005s2y2h8bi764zg,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11909-355455:stock:cms4x1dih005s2y2h8bi764zg,sim-counter-2-tablet,bill,cms4xrttr888k2y2h80tbkdm3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.914Z
cms4xrttz888u2y2h2z2apvfp,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hai00j12y2hyurlks8q,Lizol Floor Cleaner 500ml,sale,-1,48,47,0,,0,,,paid,,0,,0,,,,0,,cms4xrttr888k2y2h80tbkdm3,sim-2026-07-23-11909-355455:stock:cms4x1hai00j12y2hyurlks8q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11909-355455:stock:cms4x1hai00j12y2hyurlks8q,sim-counter-2-tablet,bill,cms4xrttr888k2y2h80tbkdm3,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.914Z
cms4xrtt888872y2hvez62ctw,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-3,333,330,0,,0,,,paid,,0,,0,,,,0,,cms4xrtsz887v2y2hv3ro8odf,sim-2026-07-23-11908-626180:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11908-626180:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-counter-2-tablet,bill,cms4xrtsz887v2y2hv3ro8odf,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.886Z
cms4xrtt688852y2hd47umuka,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dnt006a2y2hj9ol77qk,Garlic,sale,-500,4714,4214,0,,0,,,paid,,0,,0,,,,0,,cms4xrtsz887v2y2hv3ro8odf,sim-2026-07-23-11908-626180:stock:cms4x1dnt006a2y2hj9ol77qk,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11908-626180:stock:cms4x1dnt006a2y2hj9ol77qk,sim-counter-2-tablet,bill,cms4xrtsz887v2y2hv3ro8odf,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.886Z
cms4xrtt488832y2hoss92w6w,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fty00e12y2h74bqagg3,Tata Salt 1kg,sale,-2,116,114,0,,0,,,paid,,0,,0,,,,0,,cms4xrtsz887v2y2hv3ro8odf,sim-2026-07-23-11908-626180:stock:cms4x1fty00e12y2h74bqagg3,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11908-626180:stock:cms4x1fty00e12y2h74bqagg3,sim-counter-2-tablet,bill,cms4xrtsz887v2y2hv3ro8odf,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.886Z
cms4xrtse887g2y2htnmc5pmh,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-1,379,378,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrtsc887e2y2h44q195b0,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hl500k12y2h3grqn4ky,Dairy Milk 50g,sale,-1,114,113,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1hl500k12y2h3grqn4ky,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1hl500k12y2h3grqn4ky,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrtsa887c2y2hrzrspzk6,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ejz009j2y2hni74vhyr,Sunfeast Dark Fantasy 75g,sale,-1,101,100,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1ejz009j2y2hni74vhyr,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1ejz009j2y2hni74vhyr,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts9887a2y2hami981m8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1frd00ds2y2h2b4vz0lm,Dhara Mustard Oil 1L,sale,-1,46,45,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1frd00ds2y2h2b4vz0lm,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1frd00ds2y2h2b4vz0lm,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts788782y2hz5yut7g5,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dfq005j2y2hucy7fe5c,Potato,sale,-1000,46614,45614,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1dfq005j2y2hucy7fe5c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1dfq005j2y2hucy7fe5c,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts688762y2h7jjc8gpy,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1emb009s2y2hjqycw1qr,Haldiram Bhujia 200g,sale,-1,119,118,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1emb009s2y2hjqycw1qr,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1emb009s2y2hjqycw1qr,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts588742y2hokkevjnv,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dsl006s2y2hfe9avdke,Amul Taaza Milk 500ml,sale,-3,225,222,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1dsl006s2y2hfe9avdke,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1dsl006s2y2hfe9avdke,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts388722y2h4deyzhod,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cd5001s2y2hdlnnlejj,Sona Masoori Rice (loose),sale,-250,42090,41840,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1cd5001s2y2hdlnnlejj,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1cd5001s2y2hdlnnlejj,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrts188702y2hdsq57n6n,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-1,207,206,0,,0,,,paid,,0,,0,,,,0,,cms4xrtru886i2y2hiyefjcih,sim-2026-07-23-11907-184411:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11907-184411:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-desktop-01,bill,cms4xrtru886i2y2hiyefjcih,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.843Z
cms4xrtr788672y2htdmn6cjj,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e76008a2y2h4jiks6h3,Farm Eggs,sale,-3,305,302,0,,0,,,paid,,0,,0,,,,0,,cms4xrtr0885z2y2h4drt65b4,sim-2026-07-23-11906-941464:stock:cms4x1e76008a2y2h4jiks6h3,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-23-11906-941464:stock:cms4x1e76008a2y2h4jiks6h3,sim-counter-2-tablet,bill,cms4xrtr0885z2y2h4drt65b4,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.816Z
cms4xrtqg885m2y2h6scbewde,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ggm00ga2y2hiv34i0pb,Lifebuoy Soap 125g,sale,-2,144,142,0,,0,,,paid,,0,,0,,,,0,,cms4xrtqa885g2y2hn4ec8hau,sim-2026-07-23-11905-277538:stock:cms4x1ggm00ga2y2hiv34i0pb,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11905-277538:stock:cms4x1ggm00ga2y2hiv34i0pb,sim-counter-desktop-01,bill,cms4xrtqa885g2y2hn4ec8hau,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.789Z
cms4xrtpq88572y2h64849q4t,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ci6002a2y2h5sl9xkaa,Wheat Atta (loose),sale,-1000,93750,92750,0,,0,,,paid,,0,,0,,,,0,,cms4xrtpm88512y2heaj6w8lw,sim-2026-07-23-11904-75310:stock:cms4x1ci6002a2y2h5sl9xkaa,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11904-75310:stock:cms4x1ci6002a2y2h5sl9xkaa,sim-counter-desktop-01,bill,cms4xrtpm88512y2heaj6w8lw,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.765Z
cms4xrtp1884m2y2h5vo7az6w,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e76008a2y2h4jiks6h3,Farm Eggs,sale,-3,308,305,0,,0,,,paid,,0,,0,,,,0,,cms4xrtoo88402y2ho14n42bm,sim-2026-07-23-11903-969017:stock:cms4x1e76008a2y2h4jiks6h3,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11903-969017:stock:cms4x1e76008a2y2h4jiks6h3,sim-counter-desktop-01,bill,cms4xrtoo88402y2ho14n42bm,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.730Z
cms4xrtp0884k2y2hokvvr30c,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cxg003s2y2h85hmja46,Sugar (loose),sale,-500,45766,45266,0,,0,,,paid,,0,,0,,,,0,,cms4xrtoo88402y2ho14n42bm,sim-2026-07-23-11903-969017:stock:cms4x1cxg003s2y2h85hmja46,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11903-969017:stock:cms4x1cxg003s2y2h85hmja46,sim-counter-desktop-01,bill,cms4xrtoo88402y2ho14n42bm,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.730Z
cms4xrtoy884i2y2hie80ki3h,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x3qnn0w722y2h7dmc2r0q,Bingo Mad Angles 66g,sale,-1,127,126,0,,0,,,paid,,0,,0,,,,0,,cms4xrtoo88402y2ho14n42bm,sim-2026-07-23-11903-969017:stock:cms4x3qnn0w722y2h7dmc2r0q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11903-969017:stock:cms4x3qnn0w722y2h7dmc2r0q,sim-counter-desktop-01,bill,cms4xrtoo88402y2ho14n42bm,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.730Z
cms4xrtox884g2y2h59yzez40,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cd5001s2y2hdlnnlejj,Sona Masoori Rice (loose),sale,-5000,47090,42090,0,,0,,,paid,,0,,0,,,,0,,cms4xrtoo88402y2ho14n42bm,sim-2026-07-23-11903-969017:stock:cms4x1cd5001s2y2hdlnnlejj,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11903-969017:stock:cms4x1cd5001s2y2hdlnnlejj,sim-counter-desktop-01,bill,cms4xrtoo88402y2ho14n42bm,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.730Z
cms4xrtov884e2y2h1b90wcw4,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eoy00a12y2hv8wtk0cz,Kurkure Masala Munch 70g,sale,-2,215,213,0,,0,,,paid,,0,,0,,,,0,,cms4xrtoo88402y2ho14n42bm,sim-2026-07-23-11903-969017:stock:cms4x1eoy00a12y2hv8wtk0cz,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11903-969017:stock:cms4x1eoy00a12y2hv8wtk0cz,sim-counter-desktop-01,bill,cms4xrtoo88402y2ho14n42bm,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.730Z
cms4xrto5883r2y2ha36pb9ov,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ci6002a2y2h5sl9xkaa,Wheat Atta (loose),sale,-2000,95750,93750,0,,0,,,paid,,0,,0,,,,0,,cms4xrto1883l2y2hl43o4fnv,sim-2026-07-23-11902-209957:stock:cms4x1ci6002a2y2h5sl9xkaa,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-23-11902-209957:stock:cms4x1ci6002a2y2h5sl9xkaa,sim-counter-desktop-01,bill,cms4xrto1883l2y2hl43o4fnv,,2026-07-23T07:00:00.000Z,2026-07-28T17:35:05.708Z
